peopleCd,peopleNm,peopleNmEn,repRoleNm,filmoNames
10045479,아니 디프란코,Ani Difranco,배우,너는 내가 지난 세월 한 일을 모르고 있다|팝의 여전사
10046848,양가인,Ka-Yan Leung,배우,영웅천전|난릉왕 : 피의 황제|영춘백학권|천하영웅 자객|신 소림사 - 쿵푸마스터|카리스마 탈출기|냉전|홍콩 레옹 |흑점|뇌정소혈|칠소영웅|사랑의 화신|지존소자|홍콩엔젤킬러|잡가소수|홍금보의 박명단도탈명창
10055255,임 허만,Irm Hermann,배우,내겐 오직 파스빈더뿐|사계절의 상인
10014258,라파엘 인클란,Rafael Inclan,배우,남자들의 파멸
10013853,라비아 벤 압달라,Rabia Ben Abdallah,배우,남자들의 계절
10088688,헨드 사브리,Hend Sabri,배우,남자들의 계절
10051442,완문평,Pinky Juan,배우,남색팔월
10073920,카와오카 다이지로,Daijiro Kawaoka,배우,나인틴
10067887,존 바이너,John Byner,배우,나의 다섯 아내
10015911,로드니 댄저필드,Rodney Dangerfield,배우,나의 다섯 아내|레이디 뻑|빽 투 스쿨
10082730,파트릭 프레장,Patrick Prejean,배우,나의 귀여운 딸
10076273,코린느 드본니에르,Corinne Debonniere,배우,나의 귀여운 딸
10082256,파우델,Faudel,배우,아멜리에 2
10048158,에릭 사뱅,Eric Savin,배우,아멜리에 2
10069696,즈비그뉴 두닌-코지키,Zbigniew Dunin-Kozicki,배우,나 도둑이야
10059541,얀 유르반스키,Jan Urbanski,배우,나 도둑이야
10082886,보제나 디키엘,Bozena Dykiel,배우,나 도둑이야
10082038,파브리지아 사치,Fabrizia Sacchi,배우,조용히 살고 싶다
10027480,미첼 라소,Michele Raso,배우,조용히 살고 싶다
10018540,루시 코후,Lucy Cohu,배우,리치 포 더 문
10020911,린다 벨링햄,Lynda Bellingham,배우,리치 포 더 문
10023469,조나단 케리건,Jonathan Kerrigan,배우,리치 포 더 문
20115321,르네 플레밍,Renee Fleming,배우,디 아워즈|아라벨라|카프리치오|로델린다|오페라-아르미다 (메트로폴리탄)|오페라-장미의 기사
10081033,톰 케니,Tom Kenny,배우,극장판 피노키오 위대한 모험|스폰지밥 3D|도니도니 삼형제와 아기늑대 침투작전|보글보글 스폰지밥(애니)
10011098,데브 파텔,Dev Patel,배우,그린 나이트|호텔 뭄바이|라이언|무한대를 본 남자|채피|더 로드 위딘|어바웃 체리|베스트 엑조틱 메리골드 호텔|라스트 에어벤더|슬럼독 밀리어네어
10070184,줄리오 베루티,Giulio Berruti,배우,섹스 스캔들|할리데이
10002945,그렉 와이즈,Greg Wise,배우,할리데이
10045468,애나벨 스콜리,Annabel Scholey,배우,할리데이
10013751,라라 벨몬트,Lara Belmont,배우,롱 타임 데드|전쟁 지역
10065103,조 앱솔롬,Joe Absolom,배우,네 무덤에 침을 뱉어라 2|롱 타임 데드
20126589,패트릭 델솔라,Patrick Dell'Isola,배우,레퀴엠|로베르토 수코
10013319,디나 브룩스,Deanna Brooks,배우,라우디 걸 
10059269,자야 실,Jaya Seal,배우,레슬러
10079440,타파스 팔,Tapas Pal,배우,레슬러
10024770,마틴 커민스,Martin Cummins,배우,러브 컴 다운
10011060,데보라 콕스,Deborah Cox,배우,러브 컴 다운
10013759,라렌즈 테이트,Larenz Tate,배우,빈 디젤의 디아블로|러브 컴 다운
10030679,버그 홀,Bug Hall,배우,포트리스|러브 셀레모니|꾸러기 클럽
10090633,후지무라 치카,Chika Fujimura,배우,러브/쥬스
10079870,테릴 로세리,Teryl Rothery,배우,라이스 아저씨의 비밀
10033514,빌 스위처,Bill Switzer,배우,라이스 아저씨의 비밀
10011414,데이빗 보위,David Bowie,배우,글래스톤베리|라이스 아저씨의 비밀|골디|바스키아|퐁네프의 연인들|전장의 크리스마스|스노우맨|유혹
10065029,조 마이클 버크,Joe Michael Burke,배우,라스트 패트롤
10037868,쉐리 알렉산더,Sherri Alexander,배우,라스트 패트롤
10042732,아트욤 스트렐니코프,Artyom Strelnikov,배우,라스트 리조트
10085571,피올로 파스쿠알,Piolo Pascual,배우,온 더 잡|라가리스타
10022259,마릴린 칸토,Marilyne Canto,배우,유키와 니나|여자들… 혹은 아이들 먼저…|따뜻한 인정
10019564,리사 린드,Lisa Linde,배우,다클링
10091261,F. 머레이 아브라함,F. Murray Abraham,배우,드래곤 길들이기 3|비엔나전투 1683|다클링|에스더|자밀라 |SAS미망인의 눈|아마데우스 감독판|아마데우스 
10035295,샬리니,Shalini,배우,물결
10016426,롤리타 샤마,Lolita Chammah,배우,코파카바나|메모리 레인|모던 라이프
10090801,휴 로리,Hugh Laurie,배우,어메이징 모리스|투모로우랜드|오렌지|아더 크리스마스|몬스터 vs 에이리언|스튜어트 리틀 2|메이비 베이비|스튜어트 리틀|베티
20189429,창조,,배우,막걸스
10087011,하시즈메 이사오,Isao Hashizume,배우,가족은 괴로워3: 아내여 장미처럼|가족은 괴로워 2|동경가족: 두 번째 이야기|동경가족
10026953,미나가와 사루토키,Sarutoki Minagawa,배우,렛츠락! 죽어서 하는 밴드|라라피포
10007162,나카무라 유리,Yuri Nakamura,배우,공포|라라피포|박치기 LOVE & PEACE
20073358,무라카미 토모코,Tomoko Murakami,배우,라라피포
10065035,조 맨가니엘로,Joe Manganiello,배우,맥스 피스트|램페이지|스머프: 비밀의 숲|사보타지: 무삭제|사보타지|에너미 라인스 3
20147611,미레유 에노스,Mireille Enos,배우,헬로 케이티|이프 아이 스테이|사보타지: 무삭제|사보타지|월드 워 Z
10008608,니콜라 코조,Nikola Kojo,배우,퍼레이드|매커니즘
10073073,츠치야 쿠미코,Kumiko Tsuchiya,배우,매미 축제의 섬
10086298,필 잭슨,Phil Jackson,배우,마이클 조단 투 더 맥스
10023399,마이클 조단,Michael Jordan,배우,마이클 조단 투 더 맥스|스페이스 잼
10081490,마이클 드겐,Michael Degen,배우,마닐라
10021490,마깃 카스튼슨,Margit Carstensen,배우,마닐라|퀴스터스 부인의 천국 여행
10041043,아나 카프리,Ana Capri,배우,마닐라
10070836,질리안 존스,Jillian Johns,배우,마고의 두 남편
10053072,윌리엄 도지어,William Dozier,배우,마고의 두 남편
10070563,진싱,Jin Xing,배우,진싱 파일
10078351,클레어 해켓,Claire Hackett,배우,리엄|브란스키의 사랑도둑
10012279,안소니 보로우스,Anthony Borrows,배우,리엄
10039364,스티븐 맥허티,Stephen McHattie,배우,다크 스트레인저|디아블로 : 어둠의 파수꾼|리틀 비트 좀비|악령|톨 맨|폰티풀|죽음의 계곡
10085909,피터 아우터브리지,Peter Outerbridge,배우,악령|키스드
10069523,제니퍼 리 위긴스,Jennifer Lee Wiggins,배우,아이 엠 오메가
10064618,조프 미드,Geoff Meed,배우,흉가 : 유령의 집|아이 엠 오메가
20189531,조셉 스테이시,Joseph Stacey,배우,멀린 : 마법전사와 용의 기사단
20189530,사이먼 로이드 로버츠,Simon Lloyd-Roberts,배우,멀린 : 마법전사와 용의 기사단
10035131,샤롯 콜먼,Charlotte Coleman,배우,아름다운 사람들|도망자: 바디워크
10017686,로잘린드 아이레스,Rosalind Ayres,배우,아름다운 사람들
10062169,정자준,Allen Ting,배우,더 맨 
10075585,케빈 해링톤,Kevin Harrington,배우,디쉬
10042291,아시아 카레라,Asia Carrera,배우,드림퀘스트|웻 드림
10016140,로레 드 클레르몽-토네르,Laure de Clermont-Tonnerre,배우,두 어머니의 아들
10025484,맥혜분,Wai-Fan Mak,배우,두리안 두리안|리틀청
10079476,탄자로타 라이카,Tanjalotta Raikka,배우,두려움의 도시
10039940,시마오 미호,Miho Shimao,배우,돌체
10039939,시마오 마야,Maya Shimao,배우,돌체
10083944,폴 힙,Paul Hipp,배우,돈벼락을 맞은 여자|배드 채널
10011140,데비 마자르,Debi Mazar,배우,돈벼락을 맞은 여자|위트니스 맙
10025661,메르세데스 룰,Mercedes Ruehl,배우,돈벼락을 맞은 여자|로잔나포에버|인다익먼트
20189466,김동우,KIM Dong-woo,배우,루치펠
10084072,폴린 쿼크,Pauline Quirke,배우,데이빗 코퍼필드
10048474,에밀리아 폭스,Emilia Fox,배우,열두살 샘|캐쉬백|데이빗 코퍼필드
10043469,안소니 앤드류스,Anthony Andrews,배우,프로페서 앤 매드맨|데이빗 코퍼필드|싸이베리아
10022987,마이클 리차즈,Michael Richards,배우,데이빗 코퍼필드
10025381,맥스 돌비,Max Dolbey,배우,데이빗 코퍼필드
10053120,윌리엄 마쉬,William Marsh,배우,데드 베이비즈|프로테우스 
20125934,안나 데 라 레구에라,Ana de la Reguera,배우,더 퍼지: 포에버|남쪽의 제왕|더스트 투 더스트
10015951,로드리고 카체로,Rodrigo Cachero,배우,더스트 투 더스트
10050468,오스발도 베나비데스,Osvaldo Benavides,배우,더스트 투 더스트
10026293,모리스 베니슈,Maurice Benichou,배우,랍비의 고양이 3D|대단한 펠릭스
10082325,파타초우,Patachou,배우,대단한 펠릭스
10036700,소피 귀레민,Sophie Guillemin,배우,당신의 영원한 친구 해리|권태
10075455,케빈 머피,Kevin Murphy,배우,닭볶음밥 전쟁
10025823,메이 이 럼,May Yee Lum,배우,닭볶음밥 전쟁
10085049,프레드릭 피에롯,Frederic Pierrot,배우,봄을 전하는 제비|모던 라이프|상귀네르 섬
10050229,오레스테스 빌라산 로드리게즈,Orestes Villasan Rodriguez,배우,벵고
10043858,안토니오 드첸트,Antonio Dechent,배우,보이미씽|벵고
10021910,마리아 부쿠이,Marie Bucquoy,배우,벨기에 인의 성 생활: 쾌락과 히스테리에 관하여
10018513,루시아 사도,Lucia Sardo,배우,백번의 걸음
10021753,마리-크리스틴 아담,Marie-Christine Adam,배우,배우들
10050965,아나 오펠리아 머기아,Ana Ofelia Murguia,배우,밤 하늘에 쓰여진
10044981,알로 구다리,Arlo Guthrie,배우,발라드 오브 램블린 잭
10055531,이반 브릭,Ivan Brkic,배우,바다를 꿈꾸는 점원
10012625,도라 폴릭,Dora Polic,배우,바다를 꿈꾸는 점원
10079438,타티아나 카미나,Tatyana Kamina,배우,바다 너머
10009730,다샤 볼가,Dasha Volga,배우,바다 너머
10044736,알렉상드르 하미디,Alexandre Hamidi,배우,미지의 코드
10018385,루미나타 게오르기우,Luminita Gheorghiu,배우,아들의 자리|마리아|미지의 코드
10066087,조셉 비어비츨러,Josef Bierbichler,배우,미지의 코드
10081633,티에리 누빅,Thierry Neuvic,배우,미지의 코드
10074706,캐롤리나 그루즈카,Karolina Gruszka,배우,대위의 딸
10007444,낙달화,Tat-Wah Lok,배우,당귀니지혈광지재
10030474,베르나르 예를레스,Bernard Yerles,배우,소와 대통령
10030844,베르나르 블로슈,Bernard Bloch,배우,소와 대통령
10085213,플로렌스 퍼넬,Florence Pernel,배우,소와 대통령|블루
10074797,셰리나 무나프,Sherina Munaf,배우,셰리나의 모험
10024616,마티아스 무쿠스,Mathias Muchus,배우,셰리나의 모험
10052154,우시 누럴,Ucy Nurul,배우,셰리나의 모험
10014268,라파엘라 앤더슨,Raffaela Anderson,배우,베즈무아: 거친 그녀들
10073317,카렌 랑카우메,Karen Lancaume,배우,베즈무아: 거친 그녀들
10047487,레미 마르탱,Remi Martin,배우,섹스 앤 섹슈얼리티
10082106,파비엔느 바베,Fabienne Babe,배우,템프팅|섹스 앤 섹슈얼리티|죽어도 좋아
10077985,크리스틴 브와송,Christine Boisson,배우,섹스 앤 섹슈얼리티
10021330,마달레나 크리파,Maddalena Crippa,배우,세일즈맨
10078178,클라우디오 비가글리,Claudio Bigagli,배우,세일즈맨|피오릴레|지중해
10030514,버니 쿨슨,Bernie Coulson,배우,살인 정원
10037567,수잔 기브니,Susan Gibney,배우,살인 정원
10088571,헤디 버레스,Hedy Burress,배우,살인 정원|폭스파이어
10048713,줄리 에스텔,Julie Estelle,배우,레이드 2
20128292,야얀 루히안,Yayan Luhian,배우,도쿄아포칼립스: 최후의 결전|레이드 2|레이드 : 첫번째 습격
20128290,이코 우웨이스,Iko Uwais,배우,익스펜더블 4|트리플 스렛|마일22|스카이라인2|헤드샷|레이드 2|레이드 : 첫번째 습격|메란타우
10062042,정운모,,배우,살아있는 영혼들
10019798,리영호,,배우,살아있는 영혼들
10046669,야오 넝 후앙,Yao-nung Huang,배우,사하비가
10025817,메이 링 자이,Mei-Ling Zhai,배우,사하비가
10043923,안토니오 파군데스,Antonio Fagundes,배우,보사 노바
10048833,에이미 어빙,Amy Irving,배우,보사 노바|캐리
10046402,야노스 데르즈시,Janos Derzsi,배우,토리노의 말|베크마이스터 하모니즈
10087410,한나 쉬굴라,Hanna Schygulla,배우,파우스트|영혼의 창|베크마이스터 하모니즈|바르샤바|아이 원트 유|릴리 마를렌|마리아 브라운의 결혼|페트라 폰 칸트의 쓰디쓴 눈물|화이티|카젤마허|사랑은 죽음보다 차갑다
10086106,피터 피츠,Peter Fitz,배우,베크마이스터 하모니즈
10080630,토미 데이비슨,Tommy Davidson,배우,뱀부즐리드|우|더블데이트 대소동
10036064,알렉산드리아니 시켈리아누,Alexandriani Sikelianou,배우,백 도어
10030751,콘스탄티노스 파파디미트리우,Konstandinos Papadimitriou,배우,백 도어
10085883,피터 스테빙스,Peter Stebbings,배우,디펜더|싱크홀|노 알리바이
10055748,이브라힘 카디르,Ibrahim Kadir,배우,시인
10063030,예로엔 크라베,Jeroen Krabbe,배우,반 고흐: 위대한 유산|스카이 윌 폴|불멸의 연인 |갈라진 세계|포스 맨 
10053674,반월명,Yueming Pan,배우,수상한 여름
10070013,마효청,Xiaoqing Ma,배우,수상한 여름
10038936,스튜어트 윌슨,Stuart Wilson,배우,나인 라이브스|세컨드 사이트|시고니 위버의 진실 |어메이징 뮤턴트|순수의 시대 
10078324,클레어 스키너,Claire Skinner,배우,세컨드 사이트 2|세컨드 사이트|유 아 데드
10018971,루퍼트 홀리데이-에반스,Rupert Holliday-Evans,배우,세컨드 사이트 2
10079060,타데우즈 브라덱키,Tadeusz Bradecki,배우,성적으로 치명적인 전염병 같은 삶
10078310,클레어 러쉬브룩,Claire Rushbrook,배우,샤이너
10090982,한자와 히로시,Hiroshi Hanzawa,배우,새디스틱 마조히스틱
20125951,데이브 바티스타,Dave Bautista,배우,듄: 파트2|가디언즈 오브 갤럭시: Volume 3|똑똑똑|듄|마이 스파이|이스케이프 플랜 3|이스케이프 플랜 2: 하데스|호텔 아르테미스|어벤져스: 인피니티 워|파이널 스코어|블레이드 러너 2049|가디언즈 오브 갤럭시 VOL. 2|킥복서 리턴즈|신시내티 잡|워리어스 게이트|버스 657|가디언즈 오브 갤럭시|라이징 썬
10077262,크리스 프랫,Chris Pratt,배우,가필드 더 무비|가디언즈 오브 갤럭시: Volume 3|슈퍼 마리오 브라더스|토르: 러브 앤 썬더|쥬라기 월드: 도미니언|온워드: 단 하루의 기적|원티드 킬러|레고 무비2|쥬라기 월드: 폴른 킹덤|어벤져스: 인피니티 워|가디언즈 오브 갤럭시 VOL. 2|패신저스|매그니피센트 7|쥬라기 월드|가디언즈 오브 갤럭시|레고 무비|딜리버리 맨|제로 다크 서티|딥 인 더 밸리
20189509,김동호,KIM Dong-ho,배우,하늘의 황금마차
20189508,마틴 코핑,Martin Copping,배우,좀비 vs 헌터|참호전: 포비든 그라운드
20189507,팀 포콕,Tim Pocock,배우,참호전: 포비든 그라운드
20189506,카즈키 아오,Ao Kazuki,배우,에리카의 애욕
20115762,권현상,KWON Hyun-sang,배우,도시의 연애담|녹차의 중력|타투|비치하트애솔|렛 미 아웃|타워|돈 크라이 마미|도시의 풍년|달빛 길어올리기|고死 두 번째 이야기: 교생실습|고死 : 피의 중간고사
20162834,이강영,LEE Kang-yong,배우,화려한 휴가|대한민국 헌법 제1조|고스트
10039932,시마다 큐사쿠,Kyusaku Shimada,배우,블루 아워|사쿠야
10075559,케빈 타이게,Kevin Tighe,배우,싸이트|붉은 전사
10078890,킴벌리 데이비스,Kimberley Davies,배우,파이널 언더씨즈|싸이코 비치 파티
10089292,호테이 토모야스,Tomoyasue Hotei,배우,신 의리없는 전쟁|사무라이 픽션
10046079,앤디 맥아빈,Andy McAvin,배우,신: 더 무비
